Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
58,463.94652720869567,478.224862506,474.0829599618261,475.87380083147826,476.16492291008694,469.77196357547825,470.4575474238261,477.7283606232174,476.14250951052173,465.2893405634783,477.81997607478263,472.07265403391307,481.6589337707826,469.08566212252174,482.1187577549565,475.8363773854783,478.6897529112174,461.769778454087,471.3458862072174,467.5517620306087,468.35958448808697,475.74090800973914,462.3766830827826,475.81570917113044,471.4000359184348,469.83276036791307,479.30516472147826,480.0118988626087,474.1827664606087,469.0304791903478,462.1344611448696,476.5958404836522,478.503709016,482.9675643653043,465.01812636391304,471.896741258,473.37120420086956,477.8098344204348,472.13907551478263,478.92335462704347,466.23145557504347,475.2453280033913,472.6462226012174,466.7512587406957,472.90312893234784,476.9201325427826,467.752892612,468.01739515591305,479.746913388,475.09485177330436,465.26176974365217,481.67211294504347,464.63359705565216,458.243865432087,472.18055645052175,489.61679728904346,470.21449727695654,468.11854066313043,466.53940865269567,469.46016362069565,476.88960844086955,465.9325713966087,475.2843240253913,471.460182529913,468.4572567568696,479.6072483363478,469.63118805991303,460.611054822,465.7293480930435,467.69152940313046,481.5261965835652,476.31184352043476,474.99398128486956,466.8063103603478,467.7392786930435,477.1262477653913,486.1010933104348,481.6870024732174,471.2583984391304,464.06267731730435,481.80084882843477,484.5764343818261,486.6960266321739,476.13460148591304,473.29975094008694,488.6416754393043,470.22509604747825,472.7243811518261,489.2309227993913,468.1713685650435,474.09048575086956,471.0942006990435,475.7156455046087,475.1958591782609,478.6983653666087,476.6486867406087,462.8692422593913,468.00612301895654,474.0744657267826,480.19610073852175
59,397.2706365286087,400.04390758626084,410.40320540052176,408.09851097669565,414.388695611913,405.40974009443477,403.9590136991304,411.5061566215652,405.3650259995652,405.61638061034785,423.35481902773915,410.3969511528696,408.1274906132174,400.89551564791304,418.04535077052174,422.6141332432174,421.89338651947827,419.447296106,406.40549398252176,421.48078966530437,414.44421069956525,403.75359243391307,412.6212466181739,416.55269682191306,413.8996160926957,407.4369999085217,406.6574762056522,401.7170192683478,412.4390200698261,404.6609958135652,408.8041085281739,409.1401480272174,412.8802384288696,404.27721515730434,411.1222505563478,410.9461740762609,403.02474901156523,414.66472886869565,403.91530463643477,407.71506172947824,414.69700957782607,406.49386692547824,408.66965975156523,402.6498810355652,402.7076962972174,404.0873092107826,416.9756405753913,410.4155041816522,419.54489886973914,414.23909266191305,409.6901022847826,414.19009202713045,402.51630961452173,411.51365940713043,403.89786618234785,409.0008805306087,415.39177824869563,399.44475442052175,411.23137114347827,406.7764015667826,404.16058332991304,406.41840195913045,408.2487231868696,419.09333278547825,403.0233939057391,417.53074342347827,401.31072596026087,409.8324384613043,399.674163524,404.4758074353044,411.01746190391304,413.35191630365216,410.05976038295654,402.63490773295655,408.4922300561739,411.22064827591305,413.8644794684348,404.37609442217394,405.05496649652173,403.00149096295655,417.1894414013913,418.95171864730435,407.80271011130435,407.56584805626085,404.7709868970435,421.86053758826085,411.0022053567826,417.88171091834784,416.8643396270435,409.9837986490435,417.7627693242609,402.1419736376522,406.53992967991303,406.81943718469563,412.5264420318261,418.69319111547827,405.5953445352174,417.6325501183478,403.8861907057391,415.36054819139133
60,354.3972634890435,350.37928532295655,362.09722491765217,349.85222969,357.1797470043478,358.52173017713045,349.7845182314783,355.92105976869567,364.1710435546087,354.2284345613913,349.6966621024348,356.1446973009565,349.2275908486087,358.95794760486956,348.333405864,352.71407817382607,352.7187294172174,354.177526262087,360.9031859290435,358.6920333395652,352.95323334069565,366.70855157843476,362.76717104513045,360.5375367726087,345.5128993422609,353.01786367982606,353.2337869498261,357.94522399391303,353.69981512469565,349.74530656313044,349.5841829630435,350.37792150852175,353.17273735730436,351.69092825930437,353.27295533026086,344.7030073012174,359.5109284696522,359.40464022086957,363.94289982791304,343.3825884144348,360.2952567429565,355.64091450991305,352.8164067412174,353.9591613458261,357.578504052,357.75751450443477,352.97988617391303,355.2556653652174,355.82742695226085,358.9421987037391,356.045662273913,357.69083425669567,348.93254295530437,350.2010562729565,347.25510770165215,352.5341326482609,359.5252391618261,353.02777737686955,352.7318328710435,357.57391049808695,368.8612736402609,352.0753952247826,350.1859866606957,352.3355132066957,353.88604120086956,346.56069005034783,357.4377366612174,358.9789398889565,359.40613613556525,351.7631456132174,350.968724758087,365.0090058213913,352.8469079377391,348.0848825204348,354.5787383177391,353.7929589268696,355.2203014917391,358.9896804950435,349.42917154956524,348.6791325733913,355.1373782805217,356.1055360784348,349.869174432,368.19094628017393,359.6087154304348,356.8372658527826,361.62114825991307,364.3780671393913,353.81313778408696,342.32786277608693,351.3160768973913,357.41445119495654,352.717512768,353.1245912081739,349.3857912101739,357.6107897462609,354.564140128,358.21481977069567,365.6204173753043,353.63896769452174
61,300.4713743072174,306.98319749,307.60632664365215,296.58243462347826,309.8378859353913,316.20766008278264,303.77329308652173,304.4919726938261,306.55505743286955,301.25950228834785,305.97878982452175,304.6138210684348,309.3534014787826,301.0817110141739,309.514950322087,304.3680324850435,305.89868623443476,300.0122197124348,313.1736028092174,299.67039809191306,308.6374992996522,308.3475216722609,304.825521174,313.0985876866957,305.10346981417393,309.41256557495655,309.9002332549565,299.43312798513045,307.93309523704346,305.7720501563478,305.3444375444348,303.7952964232174,310.0781681542609,313.87491468713046,306.2875103041739,304.8818522946087,303.93650245417393,311.1100067789565,300.96616790434786,306.8138099217391,315.8584727841739,306.4587205043478,313.5258452045217,310.3756999486087,308.0609567523478,308.2235324718261,313.50020107304346,312.455442222,302.7946769032174,324.96388626469565,314.55708939930435,310.209825918,301.7585457925217,304.9741391851304,304.6519925307826,313.91444711034785,300.77448357869565,304.4795653092174,305.9559058573913,303.2366235028696,306.2962596036522,301.22332556634785,311.77664921773913,298.62623440834784,308.20392550530437,307.898841925913,303.3304567827826,309.1576122377391,306.2046321194783,304.9860830673913,307.1013775312174,310.7563217766087,310.2642747226087,300.0725249258261,307.49508681086957,306.46153657130435,306.4225806906087,311.39772882434784,306.28920995556524,311.93749027208696,305.1433136633913,308.2191265353913,313.9377626314783,308.57969581686956,307.18056567678263,310.4774805586957,308.9591347626087,304.43633207434783,297.54804096695653,310.4912481297391,306.2518242931304,308.9404950572174,315.52174872756524,307.14810107947824,304.5154270992174,305.54857109991303,299.06071949652176,313.23464832356524,305.9326510844348,310.993032130087
62,278.2823415943478,266.68836238,270.50368285356524,270.0186167050435,269.51429662513044,271.32493607191304,269.2801359118261,269.5980216152174,268.85572981495653,261.65927337713043,270.3238965754783,276.317556168087,271.76084169547823,265.37279172313043,270.6211783988696,264.31095835069567,270.125275518,264.9560165162609,268.77024542930434,268.91139296617393,261.93857171043476,272.502865664087,261.48734962695653,270.1787900967826,273.86111965191304,264.4705635627826,268.6337127364348,267.635940542087,265.75688195547826,263.07628204043476,270.38145069434785,268.72753974608696,269.72410963330435,267.7193328467826,264.01315830008696,273.5205740701739,266.54715154913043,267.97823099469565,263.64382238634784,268.4404671308696,265.36888489086954,262.6212942655652,264.87164035252175,268.03721130591305,270.7004885369565,268.04030067991306,265.74392478556524,265.1534953122609,268.6314804313913,271.37187179304345,264.73563739634784,268.63196671817394,267.05273570808697,266.59757416852176,262.56681860313046,267.3368869966087,269.7382791877391,268.45633179226087,270.1467708093913,269.3637172118261,272.30291412808697,260.59763271286954,268.03815526069565,269.5032491594783,266.9213264087826,264.2763706952174,269.07714403565217,269.985870866,269.76953353104346,260.82958243808696,271.5366820278261,267.150047164,263.9863688112174,267.3070331956522,273.42638724,275.45898522843476,268.30469531208695,271.0548652663478,263.4545383710435,265.2057958514783,262.99322114269563,267.9859116547826,270.6230034564348,269.2409257455652,268.6746171493913,275.633714696,268.910014945913,268.61973845269563,267.90265487426086,269.71849823852176,266.5959642966956,263.4420568293913,270.8806879315652,268.5041293841739,267.6110229601739,267.790831454,268.11273331930437,270.3602984033913,268.806148876087,273.62523031304346
63,233.83088839208696,228.3354823401739,231.26050535504348,227.6550073450435,230.93316666617392,228.32128995347827,232.72384597365217,231.34066918452174,235.32479486626087,231.68605387408695,234.49889255113044,231.75049707208694,235.3754359307826,228.05571276373914,231.3145482646087,226.97201613608695,233.0304182586087,233.0563814113913,238.87923104991305,230.98588806452173,233.15808327208694,230.50124177147825,234.52949884504346,238.32901436130436,229.37177003556522,231.28362973730435,230.2443546838261,228.9650874806087,232.9719297332174,228.47528356904348,226.96964431565218,233.59746608947825,228.91288548721738,233.61991629269565,232.9426511961739,224.39729095756522,234.367354428,231.35793679434784,233.8029552001739,233.40452136486957,230.37238472286955,229.81855642652175,233.768954518,227.25617109530435,228.96321743565218,235.3925625767826,235.15054567173914,230.52915894330434,234.41256327286956,232.40136435452175,228.1822770638261,237.15714365904347,233.5312810924348,231.26246426069565,226.06106977617392,230.46755811834782,226.82634474226086,231.94071495808697,234.92380903504346,238.4197239652174,231.1440642715652,233.22478469495653,236.56679295773912,230.52127115965217,234.12396936269565,232.10864261008695,231.79346615356522,229.16719507234782,231.93650938556522,226.72571626043478,232.25154756626088,236.77737996513042,224.53735280147825,232.5800524412174,229.04099081286955,236.37674525826088,228.63998460643478,231.415459226,231.2546781587826,230.81484100226086,228.68463545826086,231.09046893373912,226.5785258832174,231.10210682069564,232.69129309713043,230.3578337861739,235.0071170993913,236.20809666782608,229.73818883486956,236.83155695469566,229.32641766791303,230.4098952621739,233.97951773530434,233.57483750495652,226.27714386565216,232.8590697493913,231.44861041347826,224.9021444164348,229.21797252713043,229.5611032886087
64,198.94320567113044,200.3502230381739,195.9839287215652,197.29282341660868,202.54188974886958,200.4680977598261,205.80029118782608,200.1228585821739,198.66435623104348,205.67287192,199.65607149626086,198.43329984843479,201.76531899834782,194.66249622,201.18227890808697,194.3480396793913,200.93061432139132,200.36818775243478,199.32331637026087,204.00291483026086,199.47331217852175,208.54927736321739,197.3560360783478,201.04575534173912,204.22193132347826,203.82876077286957,200.79672667208695,201.39044770947825,198.8455030855652,196.92193449626086,198.36890759147826,200.753972812,202.02710674756523,201.8380289438261,203.23642903730436,201.65259720217392,200.01966519791304,199.1693151893913,199.90765107852172,198.31618817530435,200.0011598821739,202.26593449226087,202.17574073408696,200.9781381527826,204.78761657730433,195.85230232521738,202.3153960532174,202.09512805573914,202.8899390324348,201.16699441243478,209.10692027452174,204.20661144669566,202.84107891130435,196.0536557093913,204.26151922426087,202.3771241367826,200.1239856933913,195.26039066252173,203.1750480887826,198.8823123146087,197.22530321104347,199.4740359515652,195.9154729164348,201.6298713038261,198.4662066366087,201.87485179147825,200.05496502008697,197.09588704408696,200.59082437,202.85095343330434,200.42878657965218,206.54520553869565,199.7569033566087,200.72785116269566,200.5689958236522,203.32824527,203.4978518238261,200.2399881126087,200.1786060267826,201.3865753663478,199.34116610895651,196.05857769634784,204.90900528286957,191.2966180387826,202.54565027573912,199.892725032,201.8669250181739,203.05020593547826,200.96872187313045,206.77525137356523,200.55707876347827,204.48497167895653,200.2160994832174,204.49995103904348,199.7570454126087,206.22593717843478,192.76139597252174,200.691250936,197.9789048270435,204.42107890626087
65,172.59600715547828,173.86472542956523,173.89373296452175,171.3546384201739,175.96775410973913,175.6732965126087,175.29293604730435,177.2726754912174,172.69999459504348,173.1083266686087,172.8226343876522,175.76882840686957,176.4341536073913,168.66376222469566,173.08192294330436,177.00705658026087,171.83338490330434,174.11703704486956,172.3483184392174,177.38160294834782,172.3631767267826,176.65763741173913,173.38397057052174,174.66269396017393,173.29907878382608,175.67696105191305,171.0100580086087,169.50069085486956,178.2211256366087,175.56087338295652,174.15724234991305,167.43392342286955,171.2168108367826,174.94046169434782,174.24167313269564,174.26816610113045,168.28424710530436,174.55743879026087,174.6567997973913,171.55374729591304,173.77283059313044,178.4359736135652,177.8086224806087,174.242264652,170.60840180513043,174.2852860186087,169.5328789006087,178.02707192191303,172.08900657356523,174.6019173875652,175.83925799121738,173.44707034373914,174.65398188721738,173.17849678852173,171.45970935565217,174.8792489930435,174.6384352793913,177.4963957550435,174.58392753773913,170.65805087947825,173.1480369104348,175.04456938286955,171.33719234582608,177.28444896686958,174.61094748226088,175.47942351060868,171.22831005269566,171.88191545043478,173.8390738418261,175.40232003991304,172.1418831224348,176.1391158227826,174.20427533104348,173.244809056,174.4872678401739,169.17325640773913,174.09871606573913,173.1966664221739,171.86052233634783,173.71066918052173,175.1733762506087,176.30279618269566,170.9603862755652,174.25143415965218,176.94865056843477,174.7154656486087,175.3823242221739,173.03356407791304,170.01253707313043,166.01517453513043,177.86166319826086,173.23340910956523,175.68049046478262,173.09358055669566,173.25571268052175,170.59974465173914,172.06619828486956,171.70749780930436,173.15926815582608,174.13981896191305
66,149.95056171434783,149.16257129296523,149.10920943314784,152.46409009489565,149.78624004191303,152.81630843826957,155.32152540113043,147.9362146866174,149.55901266087827,147.6271877254087,155.00027875486956,152.53241497331305,149.7551280780087,150.16882594504347,149.47496469269566,148.9068177000261,149.1996429252174,150.79747351626958,147.61134979913913,146.93262351304347,149.04269486410436,154.15181425706956,150.78241968358262,154.69044762635653,149.05668851183478,155.1207620595652,152.61648855749564,150.30230618852175,152.26933478913912,149.28981680271303,149.31796981586086,149.10566270324347,151.82772687932174,149.78031350426957,148.5984643506174,152.46104781835652,152.76847815923477,153.59530628713912,149.5000567980087,153.2306809966087,151.91380559166086,153.60140341566958,153.27440511408696,151.08644073034782,155.5783234163478,149.13039971313913,150.48620410166086,149.73456673671305,150.65451606453044,147.23598038747826,149.4954719266174,152.90735800373912,153.54947580608695,154.11004286592174,153.39369735669567,151.59669491148696,149.4853146260087,148.03184321373914,151.7002656721913,153.07452958087825,152.11497646713045,152.90330868147825,150.71760345332174,150.15757727845218,151.88833702452175,151.85838081626957,150.82396997793043,150.07091473854783,151.2661657609826,154.05090568862607,149.92121442591304,148.06395455365217,152.07661972608696,150.21578370269566,152.44626005669565,150.0849455012261,151.66054600185217,145.0975301015739,147.5641866241826,149.0381232254087,150.14348184418262,152.7723120274,148.34727353975651,148.48519047922608,147.74116510915653,150.62497839,152.619852198,146.8500748618261,154.53003173747825,154.92008418008695,150.36875179070435,152.29648550165217,152.11019958486958,154.35307291330435,148.40321894488696,155.31129422104348,152.42397540853912,150.37868840565218,149.48814850686958,152.50920951904348
67,130.6572544416435,130.13747017412175,128.01713286453912,131.91928833073044,132.15047252486957,133.65260096407826,126.92045955254783,127.13493588262608,130.25917721808696,128.06050134005218,128.75660425534784,130.66939560866086,130.56113837356523,131.0901054861826,130.9269149504,129.1032061284,130.99431354630434,129.51851071266955,130.2775775508435,132.1544163016087,127.94893462868696,133.71427912084349,134.2985561965913,130.78470590233914,131.0775088191826,132.89308485201738,129.53572649926087,125.81678208722609,126.73334416949565,128.92137729386957,131.3732628246174,131.1552656451913,130.14581572998262,132.2136257975826,131.37467285853913,130.1923480412087,133.13426015437392,131.5201423414,130.94839073971303,128.6471152972174,134.69432173792174,125.20196226072174,127.22148987923478,128.28025702891304,129.0175468751652,130.7108281451826,129.1545719709739,129.7490853544261,128.58439804304348,129.1799940593652,129.47901600465218,129.59535108452175,130.6726501292,132.38135895786087,129.0441973267913,126.7065187595913,129.92412937573044,133.3048715245913,129.60189106455653,131.333608619,132.76410304687826,130.76768571726086,129.2947193118261,131.8611704611913,129.5376456950174,130.37528111838262,133.9873429186,130.71548856213914,128.69804237793912,131.0771102260174,129.90882243094782,131.8609370698,132.04943750020868,133.8235342426435,131.5543775626174,131.24430952015652,129.1421125242348,128.3743363167826,129.5069287887913,130.06379331897392,133.36902050204347,133.0990538741739,130.67136465939132,126.56830767881739,130.27352807283478,133.05802287314782,129.77522429733042,132.42850613895652,128.43504047116522,129.76220659150434,129.99377930083477,129.82080824343478,128.42517322933043,129.12867149782608,128.91530626417392,129.5662539516348,128.46559622754782,126.53148228573913,130.83920227395652,130.42415496193914
